,transaction_id,tx_datetime,customer_id,terminal_id,tx_amount,tx_time_seconds,tx_time_days,TX_FRAUD,TX_FRAUD_SCENARIO
891805,891805,2024-01-07 07:38:45,1661,3686,175.64,3224325,37,0.0,0
533967,533967,2023-12-23 08:34:37,1742,3929,1507.57,1931677,22,0.2,1
895977,895977,2024-01-07 10:25:10,98,6052,94.72,3234310,37,0.0,0
718760,718760,2023-12-30 22:05:33,2660,6864,2973.41,2585133,29,0.4,1
1218981,1218981,2024-01-20 18:02:07,1361,2163,1392.73,4384927,50,0.2,1
1391393,1391393,2024-01-28 04:35:09,4154,9826,777.33,5027709,58,0.1,1
1230652,1230652,2024-01-21 10:02:21,2989,5929,213.18,4442541,51,0.0,0
1888944,1888944,2024-02-17 17:32:11,1985,5929,691.84,6802331,78,0.1,1
716757,716757,2023-12-30 18:38:18,1033,554,1030.92,2572698,29,0.2,1
864524,864524,2024-01-06 04:03:42,978,5285,649.24,3125022,36,0.1,1
1465379,1465379,2024-01-31 06:37:12,4126,8227,1406.92,5294232,61,0.2,1
88841,88841,2023-12-04 14:56:00,3452,5395,51.84,312960,3,0.0,0
474342,474342,2023-12-20 16:17:08,3131,7747,35.73,1700228,19,0.0,0
1892150,1892150,2024-02-17 22:38:53,6,8663,475.97,6820733,78,0.0,0
931946,931946,2024-01-08 18:21:03,1332,4965,633.21,3349263,38,0.1,1
250774,250774,2023-12-11 11:35:02,1325,8846,441.09,905702,10,0.0,0
355097,355097,2023-12-15 16:35:56,2541,216,3071437.5,1269356,14,15.900000000000002,3
1919595,1919595,2024-02-19 06:09:07,3131,1698,216.88,6934147,80,0.0,0
1912203,1912203,2024-02-18 16:55:27,604,4526,251.53,6886527,79,0.0,0
667002,667002,2023-12-28 16:57:24,360,1611,480.31,2393844,27,0.0,0
1300050,1300050,2024-01-24 08:24:06,2041,2666,598.35,4695846,54,0.1,1
453618,453618,2023-12-19 19:23:12,840,3446,45.15,1624992,18,0.0,0
994757,994757,2024-01-11 12:17:39,1797,4366,154.2,3586659,41,0.0,0
280991,280991,2023-12-12 15:09:07,3384,5219,261.86,1004947,11,0.0,0
1278546,1278546,2024-01-23 10:03:44,4644,984,994.83,4615424,53,0.1,1
1994501,1994501,2024-02-22 08:26:18,4252,6013,617.7,7201578,83,0.1,1
50267,50267,2023-12-03 04:57:53,1882,3682,1363.19,190673,2,0.2,1
1004618,1004618,2024-01-11 19:34:50,1494,3710,270.2,3612890,41,0.0,0
1188380,1188380,2024-01-19 13:13:42,3514,4047,718.76,4281222,49,0.1,1
802862,802862,2024-01-03 11:53:19,66,7185,680.71,2893999,33,0.1,1
616503,616503,2023-12-26 15:05:03,4541,5037,1497.2,2214303,25,0.2,1
1875656,1875656,2024-02-17 09:05:10,289,7795,267.26,6771910,78,0.0,0
1646491,1646491,2024-02-07 15:06:32,1691,2272,1018.81,5929592,68,0.2,1
1612088,1612088,2024-02-06 09:05:40,1607,9096,884.56,5821540,67,0.1,1
216371,216371,2023-12-10 02:05:59,1043,4135,1141.8,785159,9,0.2,1
1832826,1832826,2024-02-15 12:04:16,2416,453,189.27,6609856,76,0.0,0
226827,226827,2023-12-10 11:31:03,1817,307,1874.66,819063,9,0.2,1
385052,385052,2023-12-17 03:43:44,4468,2112,170.74,1395824,16,0.0,0
1186286,1186286,2024-01-19 12:01:25,249,3532,849.57,4276885,49,0.1,1
922270,922270,2024-01-08 11:45:04,606,3240,138.32,3325504,38,0.0,0
1390075,1390075,2024-01-28 02:04:53,1949,2006,550.26,5018693,58,0.1,1
1770364,1770364,2024-02-12 18:31:46,2959,4845,955.99,6373906,73,0.1,1
1924373,1924373,2024-02-19 09:42:03,8,7574,52.31,6946923,80,0.0,0
335291,335291,2023-12-14 22:30:00,88,5572,1787.96,1204200,13,0.2,1
1742207,1742207,2024-02-11 14:58:34,3377,6463,1191.18,6274714,72,0.2,1
1310745,1310745,2024-01-24 14:50:16,1196,7001,77.87,4719016,54,0.0,0
152696,152696,2023-12-07 10:13:54,1292,2614,1743.41,555234,6,0.2,1
1142266,1142266,2024-01-17 14:29:00,2709,4395,305.2,4112940,47,0.0,0
1853629,1853629,2024-02-16 10:19:28,126,9504,1621.26,6689968,77,0.2,1
1412006,1412006,2024-01-28 19:48:44,2434,8546,468.73,5082524,58,0.0,0
1543689,1543689,2024-02-03 10:57:01,573,3955,150.26,5569021,64,0.0,0
416836,416836,2023-12-18 10:32:29,841,8113,1514.49,1506749,17,0.2,1
31345,31345,2023-12-02 09:19:42,1031,9392,1478.87,119982,1,0.2,1
933061,933061,2024-01-08 19:45:22,618,16,20.08,3354322,38,0.0,0
821683,821683,2024-01-04 08:57:54,1954,2315,418.58,2969874,34,0.0,0
1683699,1683699,2024-02-09 08:40:26,655,9719,2638.61,6079226,70,0.4,1
1189711,1189711,2024-01-19 14:02:33,2527,9011,132.59,4284153,49,0.0,0
1252486,1252486,2024-01-22 08:36:59,1905,9015,742.97,4523819,52,0.1,1
658329,658329,2023-12-28 11:30:04,1830,6911,641.45,2374204,27,0.1,1
2043170,2043170,2024-02-24 08:52:33,21,3906,941.88,7375953,85,0.1,1
1786077,1786077,2024-02-13 12:37:30,3229,4295,1237.87,6439050,74,0.2,1
1350590,1350590,2024-01-26 10:13:45,648,2111,123.43,4875225,56,0.0,0
68998,68998,2023-12-03 18:13:25,1690,4456,1040.82,238405,2,0.2,1
1588503,1588503,2024-02-05 09:14:18,4592,951,2015.52,5735658,66,0.4,1
455579,455579,2023-12-20 00:22:06,4887,5824,342.45,1642926,19,0.0,0
925469,925469,2024-01-08 13:32:31,1601,4746,750.74,3331951,38,0.1,1
1982058,1982058,2024-02-21 15:23:52,2822,4211,2540.8,7140232,82,0.4,1
785295,785295,2024-01-02 15:47:33,712,4816,479.62,2821653,32,0.0,0
1053479,1053479,2024-01-13 21:28:05,4899,4746,1724.8,3792485,43,0.2,1
2022134,2022134,2024-02-23 10:42:40,2754,4512,2588.01,7296160,84,0.4,1
891910,891910,2024-01-07 07:43:57,4013,3517,2588.36,3224637,37,0.4,1
819280,819280,2024-01-04 07:09:51,1125,471,1417.04,2963391,34,0.2,1
357385,357385,2023-12-15 18:44:22,25,3371,1007.02,1277062,14,0.2,1
969463,969463,2024-01-10 11:21:36,1580,9995,132.89,3496896,40,0.0,0
563554,563554,2023-12-24 11:56:28,4783,3536,961.61,2030188,23,0.1,1
1917704,1917704,2024-02-19 03:44:25,4238,7681,246.93,6925465,80,0.0,0
1654864,1654864,2024-02-08 04:00:37,1661,9999,144.89,5976037,69,0.0,0
497617,497617,2023-12-21 15:39:14,4974,7931,1856.83,1784354,20,0.2,1
811946,811946,2024-01-03 18:10:41,605,9751,864.36,2916641,33,0.1,1
475141,475141,2023-12-20 16:56:50,846,2575,150.87,1702610,19,0.0,0
1049472,1049472,2024-01-13 16:34:08,909,9312,868.06,3774848,43,0.1,1
781943,781943,2024-01-02 13:37:59,3053,6622,92.13,2813879,32,0.0,0
1625034,1625034,2024-02-06 17:04:13,2516,5390,589.84,5850253,67,0.1,1
1416646,1416646,2024-01-29 06:02:51,2593,6745,166.9,5119371,59,0.0,0
416872,416872,2023-12-18 10:33:49,3791,9981,1445.81,1506829,17,0.2,1
1784905,1784905,2024-02-13 11:58:28,4962,1676,1639.16,6436708,74,0.2,1
580057,580057,2023-12-25 07:16:23,2592,879,941.02,2099783,24,0.1,1
934766,934766,2024-01-09 00:28:11,4634,8061,1360.94,3371291,39,0.2,1
91688,91688,2023-12-04 17:01:30,4597,323,164.05,320490,3,0.0,0
1854825,1854825,2024-02-16 10:59:17,82,6544,475.65,6692357,77,0.0,0
924678,924678,2024-01-08 13:04:22,3416,3247,1227.26,3330262,38,0.2,1
1157067,1157067,2024-01-18 09:04:26,3289,9813,1433.72,4179866,48,0.2,1
19029,19029,2023-12-01 16:21:42,2361,9059,36.52,58902,0,0.0,0
567425,567425,2023-12-24 14:11:34,2462,8563,25.19,2038294,23,0.0,0
1425396,1425396,2024-01-29 11:54:59,1640,6867,505.77,5140499,59,0.1,1
509988,509988,2023-12-22 08:38:08,1476,3549,1857.38,1845488,21,0.2,1
2070934,2070934,2024-02-25 11:13:59,838,5867,217.23,7470839,86,0.0,0
1599374,1599374,2024-02-05 15:40:02,1661,3686,274.48,5758802,66,0.0,0
1542210,1542210,2024-02-03 10:04:01,2342,5667,1006.54,5565841,64,0.2,1
1009804,1009804,2024-01-12 06:14:36,4162,4523,1670.08,3651276,42,0.2,1
1467144,1467144,2024-01-31 07:59:14,2134,5694,1268.59,5299154,61,0.2,1
506160,506160,2023-12-22 05:19:44,644,1842,631.44,1833584,21,0.1,1
2092431,2092431,2024-02-26 09:53:14,3922,9623,1503.71,7552394,87,0.2,1
1530880,1530880,2024-02-02 18:31:08,1048,4605,1137.92,5509868,63,0.2,1
670757,670757,2023-12-28 22:13:57,36,4964,170.38,2412837,27,0.0,0
260977,260977,2023-12-11 18:28:16,3258,7986,640.26,930496,10,0.1,1
793824,793824,2024-01-03 05:34:13,2335,6420,931.66,2871253,33,0.1,1
383721,383721,2023-12-16 23:31:41,3780,5957,859.08,1380701,15,0.1,1
650023,650023,2023-12-28 05:43:59,4376,4859,700.11,2353439,27,0.1,1
1548354,1548354,2024-02-03 13:34:36,619,381,744.59,5578476,64,0.1,1
451219,451219,2023-12-19 16:57:19,3300,5081,267.62,1616239,18,0.0,0
277954,277954,2023-12-12 13:19:20,1531,7726,1339.77,998360,11,0.2,1
1532624,1532624,2024-02-02 21:07:34,3927,6038,1344.42,5519254,63,0.2,1
1296315,1296315,2024-01-24 05:14:37,3965,4610,556.36,4684477,54,0.1,1
328574,328574,2023-12-14 14:52:25,1107,4784,27.4,1176745,13,0.0,0
247405,247405,2023-12-11 09:35:18,593,3490,143.18,898518,10,0.0,0
21983,21983,2023-12-01 19:17:59,3235,3340,2714.78,69479,0,0.4,1
1588895,1588895,2024-02-05 09:28:58,65,1872,18.54,5736538,66,0.0,0
1113614,1113614,2024-01-16 11:47:05,1606,2619,684.71,4016825,46,0.1,1
944974,944974,2024-01-09 11:01:20,2253,2114,494.66,3409280,39,0.0,0
1480961,1480961,2024-01-31 16:33:55,946,7496,3105.11,5330035,61,0.6000000000000001,1
439469,439469,2023-12-19 09:45:35,88,8353,963.92,1590335,18,0.1,1
1529427,1529427,2024-02-02 17:08:39,2342,5849,312.02,5504919,63,0.0,0
416341,416341,2023-12-18 10:13:24,3798,3591,1054.0,1505604,17,0.2,1
405963,405963,2023-12-17 19:41:57,644,365,427.78,1453317,16,0.0,0
1273835,1273835,2024-01-23 06:44:36,1861,6982,1278.57,4603476,53,0.2,1
1477511,1477511,2024-01-31 14:13:40,1284,9418,2889.23,5321620,61,0.4,1
1573498,1573498,2024-02-04 14:22:37,1640,3109,151.46,5667757,65,0.0,0
1413509,1413509,2024-01-28 23:25:09,2271,9473,1215.83,5095509,58,0.2,1
1397528,1397528,2024-01-28 09:36:46,2599,3139,219.87,5045806,58,0.0,0
501767,501767,2023-12-21 19:28:22,1655,8725,562.62,1798102,20,0.1,1
1903045,1903045,2024-02-18 11:12:58,131,6158,689.4,6865978,79,0.1,1
1065351,1065351,2024-01-14 11:33:22,2329,8927,1213.83,3843202,44,0.2,1
1454834,1454834,2024-01-30 15:03:33,2780,8676,74.12,5238213,60,0.0,0
286346,286346,2023-12-12 20:19:33,3232,4196,0.66,1023573,11,0.0,0
1304454,1304454,2024-01-24 11:09:15,93,8585,605.71,4705755,54,0.1,1
1596246,1596246,2024-02-05 13:41:28,4852,2515,278.83,5751688,66,0.0,0
1165750,1165750,2024-01-18 14:01:19,2582,5567,119.25,4197679,48,0.0,0
1098649,1098649,2024-01-15 17:35:54,1075,7724,7.33,3951354,45,0.0,0
296283,296283,2023-12-13 10:06:49,4788,4985,471.46,1073209,12,0.0,0
929292,929292,2024-01-08 16:01:05,2296,1129,2057.08,3340865,38,0.4,1
480811,480811,2023-12-21 03:54:55,4819,8187,3277.76,1742095,20,0.6000000000000001,1
777209,777209,2024-01-02 10:54:36,3420,952,2208.13,2804076,32,0.4,1
1264893,1264893,2024-01-22 16:22:04,2959,4506,327.97,4551724,52,0.0,0
444693,444693,2023-12-19 12:45:50,4371,173,597.96,1601150,18,0.1,1
62470,62470,2023-12-03 13:23:18,2022,9984,50.78,220998,2,0.0,0
1852725,1852725,2024-02-16 09:49:29,4672,6701,107.27,6688169,77,0.0,0
1527949,1527949,2024-02-02 15:56:58,1159,1792,680.73,5500618,63,0.1,1
1215579,1215579,2024-01-20 15:19:16,2766,6625,851.06,4375156,50,0.1,1
406354,406354,2023-12-17 20:19:33,2382,2101,946.02,1455573,16,0.1,1
2097278,2097278,2024-02-26 12:42:28,1237,9812,578.02,7562548,87,0.1,1
473546,473546,2023-12-20 15:44:44,1726,1940,529.2,1698284,19,0.1,1
1932561,1932561,2024-02-19 14:25:27,1047,7775,1933.17,6963927,80,0.2,1
753812,753812,2024-01-01 11:11:58,1494,1924,744.32,2718718,31,0.1,1
795728,795728,2024-01-03 07:22:22,3848,794,2349.64,2877742,33,0.4,1
1061331,1061331,2024-01-14 09:06:01,1122,3788,189.81,3834361,44,0.0,0
567102,567102,2023-12-24 13:59:00,1342,1358,968.06,2037540,23,0.1,1
839014,839014,2024-01-05 00:56:51,2561,5820,148.67,3027411,35,0.0,0
507638,507638,2023-12-22 06:47:30,9,1437,2432.33,1838850,21,0.4,1
452789,452789,2023-12-19 18:24:39,90,8629,343.82,1621479,18,0.0,0
1573776,1573776,2024-02-04 14:32:02,895,6749,141.14,5668322,65,0.0,0
1254931,1254931,2024-01-22 10:11:25,1114,2718,2045.95,4529485,52,0.4,1
643629,643629,2023-12-27 17:33:23,1416,3283,2119.19,2309603,26,0.4,1
1328810,1328810,2024-01-25 11:31:25,1124,9586,446.35,4793485,55,0.0,0
1029265,1029265,2024-01-12 21:00:48,2538,8826,1449.92,3704448,42,0.2,1
59210,59210,2023-12-03 11:29:38,2599,3415,801.15,214178,2,0.1,1
1013074,1013074,2024-01-12 08:48:25,3175,8544,161.97,3660505,42,0.0,0
1496057,1496057,2024-02-01 11:09:37,602,3430,351.43,5396977,62,0.0,0
98911,98911,2023-12-05 05:58:18,3836,4822,665.81,367098,4,0.1,1
1220419,1220419,2024-01-20 19:46:26,405,9011,979.64,4391186,50,0.1,1
238047,238047,2023-12-10 19:49:56,1126,8502,1173.52,848996,9,0.2,1
221548,221548,2023-12-10 08:14:04,3972,1108,440.56,807244,9,0.0,0
830299,830299,2024-01-04 13:56:59,777,3603,517.49,2987819,34,0.1,1
120833,120833,2023-12-06 03:03:37,3803,5845,180.81,443017,5,0.0,0
201614,201614,2023-12-09 10:48:16,3473,7983,1038.48,730096,8,0.2,1
648375,648375,2023-12-28 03:24:33,1974,4385,52.21,2345073,27,0.0,0
142884,142884,2023-12-06 21:09:19,4156,9792,647.71,508159,5,0.1,1
2023518,2023518,2024-02-23 11:31:30,532,5904,368.74,7299090,84,0.0,0
1355991,1355991,2024-01-26 13:21:08,651,4182,464.4,4886468,56,0.0,0
2112965,2112965,2024-02-27 07:36:17,3210,1598,2402.85,7630577,88,0.4,1
1987062,1987062,2024-02-21 20:09:48,2877,9494,1354.84,7157388,82,0.2,1
122185,122185,2023-12-06 05:07:34,2657,6365,356.49,450454,5,0.0,0
1052989,1052989,2024-01-13 20:27:26,4785,8901,628.08,3788846,43,0.1,1
2031027,2031027,2024-02-23 16:05:33,141,2982,1128.27,7315533,84,0.2,1
740502,740502,2023-12-31 18:26:22,2685,964,1226.34,2658382,30,0.2,1
2077280,2077280,2024-02-25 14:58:29,585,1022,838.59,7484309,86,0.1,1
612320,612320,2023-12-26 12:34:28,263,4332,1692.4,2205268,25,0.2,1
1372650,1372650,2024-01-27 09:08:22,3510,8008,1829.34,4957702,57,0.2,1
923361,923361,2024-01-08 12:20:31,3083,7147,319.66,3327631,38,0.0,0
385763,385763,2023-12-17 04:45:28,3102,4928,86.26,1399528,16,0.0,0
34653,34653,2023-12-02 11:15:14,2340,5640,2156.03,126914,1,0.4,1
1381673,1381673,2024-01-27 14:27:16,2143,8404,2350.36,4976836,57,1.4,2
1065516,1065516,2024-01-14 11:39:34,4761,6330,1699.5,3843574,44,0.2,1
219968,219968,2023-12-10 07:03:14,62,7985,501.69,802994,9,0.1,1
830183,830183,2024-01-04 13:52:52,86,530,854.26,2987572,34,1.1,2
1656216,1656216,2024-02-08 05:48:41,4800,7418,100.25,5982521,69,0.0,0
1548975,1548975,2024-02-03 13:57:19,4519,9003,2840.37,5579839,64,0.4,1
1877285,1877285,2024-02-17 10:05:11,3353,8759,599.08,6775511,78,0.1,1
1146289,1146289,2024-01-17 17:19:30,3282,372,958.26,4123170,47,0.1,1
1351532,1351532,2024-01-26 10:45:59,2617,7138,2492.69,4877159,56,0.4,1
954710,954710,2024-01-09 17:11:42,2401,184,2632.52,3431502,39,0.4,1
2123283,2123283,2024-02-27 13:50:41,3771,7165,653.64,7653041,88,0.1,1
1093422,1093422,2024-01-15 13:51:23,2099,6775,96.7,3937883,45,0.0,0
1739298,1739298,2024-02-11 13:12:43,2825,97,672.67,6268363,72,0.1,1
1648121,1648121,2024-02-07 16:15:32,1321,1416,1889.7,5933732,68,0.2,1
660873,660873,2023-12-28 12:57:26,1847,4922,1704.69,2379446,27,0.2,1
634768,634768,2023-12-27 11:48:36,4672,925,1026.92,2288916,26,0.2,1
374924,374924,2023-12-16 13:47:53,758,2287,245.21,1345673,15,0.0,0
1044242,1044242,2024-01-13 13:09:55,4027,7572,1187.96,3762595,43,0.2,1
1421608,1421608,2024-01-29 09:45:57,4,5051,1041.9,5132757,59,0.2,1
1151643,1151643,2024-01-18 03:58:37,2965,5683,1417.07,4161517,48,0.2,1
1021781,1021781,2024-01-12 13:59:29,407,2935,488.23,3679169,42,0.0,0
1215512,1215512,2024-01-20 15:16:31,1134,2766,886.4,4374991,50,0.1,1
2104035,2104035,2024-02-26 17:06:56,2157,3714,1294.43,7578416,87,0.2,1
1643999,1643999,2024-02-07 13:36:58,388,1623,225.03,5924218,68,0.0,0
1117928,1117928,2024-01-16 14:18:34,160,3287,1459.67,4025914,46,0.2,1
1522711,1522711,2024-02-02 12:40:14,4050,157,708.59,5488814,63,0.1,1
259536,259536,2023-12-11 17:07:04,799,9913,509.95,925624,10,0.1,1
1553003,1553003,2024-02-03 16:40:30,149,102,1203.01,5589630,64,0.2,1
995217,995217,2024-01-11 12:33:52,146,6583,117.64,3587632,41,0.0,0
374200,374200,2023-12-16 13:21:01,3516,5750,2414.48,1344061,15,0.4,1
1286392,1286392,2024-01-23 14:35:15,2326,8203,1780.99,4631715,53,0.2,1
1119587,1119587,2024-01-16 15:20:59,905,3072,18.53,4029659,46,0.0,0
1486353,1486353,2024-02-01 02:24:38,1638,6271,711.51,5365478,62,0.1,1
656414,656414,2023-12-28 10:24:57,2260,8629,583.55,2370297,27,0.1,1
1249620,1249620,2024-01-22 06:26:50,2680,1183,667.66,4516010,52,0.1,1
1266234,1266234,2024-01-22 17:25:51,3083,3906,457.82,4555551,52,0.0,0
1032490,1032490,2024-01-13 05:07:43,1809,622,1180.1,3733663,43,0.2,1
1659696,1659696,2024-02-08 08:40:20,3315,9259,803.14,5992820,69,0.1,1
1320353,1320353,2024-01-25 05:31:33,1638,5896,427.79,4771893,55,0.0,0
1209261,1209261,2024-01-20 11:34:43,4069,1431,1414.1,4361683,50,0.2,1
313428,313428,2023-12-14 04:24:28,2385,8665,474.37,1139068,13,0.0,0
329153,329153,2023-12-14 15:14:09,258,5487,2014.19,1178049,13,0.4,1
1069209,1069209,2024-01-14 13:47:00,3557,7158,587.33,3851220,44,0.1,1
544175,544175,2023-12-23 14:31:10,3515,7817,36.54,1953070,22,0.0,0
436943,436943,2023-12-19 08:06:05,4547,5838,422.52,1584365,18,0.0,0
2026420,2026420,2024-02-23 13:10:19,1464,4716,865.77,7305019,84,0.1,1
1374417,1374417,2024-01-27 10:13:18,3381,7226,2709.9,4961598,57,0.4,1
1712193,1712193,2024-02-10 11:28:02,1043,6658,1250.34,6175682,71,0.2,1
1872106,1872106,2024-02-17 06:27:32,1651,1613,563.64,6762452,78,0.1,1
522567,522567,2023-12-22 16:13:51,487,3710,1513.69,1872831,21,0.2,1
1532368,1532368,2024-02-02 20:37:14,2729,3569,1064.9,5517434,63,0.2,1
353131,353131,2023-12-15 15:11:04,4175,7317,219.75,1264264,14,0.0,0
803134,803134,2024-01-03 12:02:42,408,3531,253.15,2894562,33,0.0,0
295468,295468,2023-12-13 09:35:07,1961,3295,309.68,1071307,12,0.0,0
1963887,1963887,2024-02-20 21:58:47,3637,7442,811.0,7077527,81,0.1,1
1505396,1505396,2024-02-01 17:08:18,4465,1706,303.24,5418498,62,0.0,0
894502,894502,2024-01-07 09:31:41,515,7237,1117.65,3231101,37,0.2,1
1682757,1682757,2024-02-09 08:01:29,1373,8353,1443.66,6076889,70,0.2,1
1048071,1048071,2024-01-13 15:31:40,1254,6780,1844.25,3771100,43,0.2,1
857446,857446,2024-01-05 15:55:51,2116,153,357.81,3081351,35,0.0,0
1747116,1747116,2024-02-11 19:14:36,3047,7754,241.69,6290076,72,0.0,0
2116494,2116494,2024-02-27 10:01:27,1576,9201,1861.2,7639287,88,0.2,1
1327235,1327235,2024-01-25 10:36:18,4085,3019,2701.0,4790178,55,0.4,1
1007013,1007013,2024-01-12 02:13:46,111,9389,1536.25,3636826,42,0.2,1
1728295,1728295,2024-02-11 06:02:00,179,8353,1096.98,6242520,72,0.2,1
51794,51794,2023-12-03 06:33:27,3822,1433,2189.32,196407,2,0.4,1
1188504,1188504,2024-01-19 13:18:07,4318,7567,2094.91,4281487,49,0.4,1
233308,233308,2023-12-10 15:22:54,161,5152,1161.62,832974,9,0.2,1
81102,81102,2023-12-04 10:25:15,4425,4599,70.7,296715,3,0.0,0
589451,589451,2023-12-25 13:04:36,2793,4530,1827.02,2120676,24,0.2,1
981521,981521,2024-01-10 20:56:21,4372,3484,74.96,3531381,40,0.0,0
1927001,1927001,2024-02-19 11:14:25,1450,3584,1087.88,6952465,80,0.2,1
2063633,2063633,2024-02-25 06:10:27,1810,3483,1215.0,7452627,86,0.2,1
820403,820403,2024-01-04 08:04:02,3416,8961,2438.89,2966642,34,0.4,1
1459276,1459276,2024-01-30 18:45:51,4027,7489,2137.41,5251551,60,0.4,1
283169,283169,2023-12-12 16:46:16,4424,4619,2042.0,1010776,11,0.4,1
873656,873656,2024-01-06 11:13:06,4928,437,1970.86,3150786,36,0.2,1
1716452,1716452,2024-02-10 13:54:04,4484,7784,106.74,6184444,71,0.0,0
1416889,1416889,2024-01-29 06:17:06,4013,335,1771.5,5120226,59,0.2,1
952785,952785,2024-01-09 15:41:48,4081,2442,564.85,3426108,39,0.1,1
449610,449610,2023-12-19 15:44:20,238,9856,228.38,1611860,18,0.0,0
104030,104030,2023-12-05 09:45:01,4784,2505,605.18,380701,4,0.1,1
39047,39047,2023-12-02 13:45:16,691,4945,81.82,135916,1,0.0,0
1761281,1761281,2024-02-12 12:10:38,4436,8887,399.51,6351038,73,0.0,0
1917661,1917661,2024-02-19 03:39:29,2518,4413,807.19,6925169,80,0.1,1
1357381,1357381,2024-01-26 14:10:31,1028,6918,975.01,4889431,56,0.1,1
916542,916542,2024-01-08 08:08:52,202,6032,264.36,3312532,38,0.0,0
1203983,1203983,2024-01-20 08:22:13,3143,8835,1385.43,4350133,50,0.2,1
139746,139746,2023-12-06 17:07:32,4332,1193,1272.5,493652,5,0.2,1
579162,579162,2023-12-25 06:31:45,3936,9368,709.5,2097105,24,0.1,1
1263898,1263898,2024-01-22 15:35:28,4349,7609,2266.66,4548928,52,0.4,1
2100487,2100487,2024-02-26 14:38:19,134,4436,2170.91,7569499,87,0.4,1
1789003,1789003,2024-02-13 14:22:27,1205,718,43.26,6445347,74,0.0,0
1517836,1517836,2024-02-02 09:52:58,1695,7709,393.44,5478778,63,0.0,0
1135317,1135317,2024-01-17 10:28:24,4483,7919,2147.64,4098504,47,0.4,1
1076754,1076754,2024-01-14 20:09:14,4654,1748,813.1,3874154,44,0.1,1
340054,340054,2023-12-15 07:11:56,719,8148,320.44,1235516,14,0.0,0
532455,532455,2023-12-23 07:27:00,4326,9792,2045.25,1927620,22,0.4,1
443926,443926,2023-12-19 12:20:10,1938,1432,961.48,1599610,18,0.1,1
184274,184274,2023-12-08 14:45:38,4045,7801,778.32,657938,7,0.1,1
2002708,2002708,2024-02-22 13:16:52,4715,5147,804.26,7219012,83,0.1,1
776007,776007,2024-01-02 10:15:39,1939,1822,318.14,2801739,32,0.0,0
1707303,1707303,2024-02-10 08:27:49,3965,9397,664.08,6164869,71,0.1,1
720292,720292,2023-12-31 03:16:09,3584,3330,337.95,2603769,30,0.0,0
1576869,1576869,2024-02-04 16:44:44,4118,2893,897.3,5676284,65,0.1,1
651112,651112,2023-12-28 06:47:04,4710,1970,352.88,2357224,27,0.0,0
1468002,1468002,2024-01-31 08:35:29,4320,55,1829.8,5301329,61,0.2,1
1626193,1626193,2024-02-06 18:07:49,2154,9049,369.8,5854069,67,0.0,0
688500,688500,2023-12-29 15:03:13,3232,5970,5.3,2473393,28,0.0,0
1063183,1063183,2024-01-14 10:15:59,4271,9874,2257.81,3838559,44,0.4,1
48626,48626,2023-12-03 02:03:06,2470,6980,1451.53,180186,2,0.2,1
1035383,1035383,2024-01-13 07:44:31,1664,8124,1699.35,3743071,43,0.2,1
1295038,1295038,2024-01-24 03:26:19,3302,8044,786.03,4677979,54,0.1,1
131052,131052,2023-12-06 11:34:05,4583,8795,1690.42,473645,5,0.2,1
817284,817284,2024-01-04 05:17:28,4912,7399,85.37,2956648,34,0.0,0
1996886,1996886,2024-02-22 09:57:41,3249,6198,366.34,7207061,83,0.0,0
242810,242810,2023-12-11 06:12:47,2984,7506,863.81,886367,10,0.1,1
1425268,1425268,2024-01-29 11:50:32,2254,2573,521.68,5140232,59,0.1,1
1383160,1383160,2024-01-27 15:25:12,1154,4012,1373.93,4980312,57,0.2,1
1308260,1308260,2024-01-24 13:19:17,3264,3898,1585.09,4713557,54,0.2,1
1235137,1235137,2024-01-21 12:33:16,3882,3589,957.12,4451596,51,0.1,1
89658,89658,2023-12-04 15:29:00,3194,64,31.05,314940,3,0.0,0
1918095,1918095,2024-02-19 04:20:19,2546,2981,1895.23,6927619,80,0.2,1
1841760,1841760,2024-02-15 18:11:07,4899,9878,678.27,6631867,76,0.1,1
815286,815286,2024-01-04 01:42:40,1739,7464,191.33,2943760,34,0.0,0
1611658,1611658,2024-02-06 08:48:27,129,3643,2058.5,5820507,67,0.4,1
1788973,1788973,2024-02-13 14:21:20,3463,3191,1472.11,6445280,74,0.2,1
34933,34933,2023-12-02 11:24:18,2654,145,1121.73,127458,1,0.2,1
805172,805172,2024-01-03 13:13:05,5,9764,125.29,2898785,33,0.0,0
773251,773251,2024-01-02 08:28:42,3956,129,1100.82,2795322,32,0.2,1
1789071,1789071,2024-02-13 14:25:19,239,362,2678.56,6445519,74,0.4,1
1800705,1800705,2024-02-14 06:43:20,4717,8208,60.72,6504200,75,0.0,0
354657,354657,2023-12-15 16:14:59,3226,3403,657.46,1268099,14,0.1,1
656161,656161,2023-12-28 10:15:37,3872,5086,951.46,2369737,27,0.1,1
1377396,1377396,2024-01-27 11:58:07,3063,7068,1895.28,4967887,57,0.2,1
754883,754883,2024-01-01 11:49:16,3876,6662,872.98,2720956,31,0.1,1
104010,104010,2023-12-05 09:44:15,3063,4286,957.08,380655,4,0.1,1
335241,335241,2023-12-14 22:21:34,2945,8475,814.27,1203694,13,0.1,1
869344,869344,2024-01-06 08:36:43,3898,6603,860.83,3141403,36,0.1,1
1540947,1540947,2024-02-03 09:16:05,2743,8175,1969.54,5562965,64,0.2,1
